#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 09 08 00 30 100  8.0 10.0    MM    MM    MM  MM 1011.6  29.3    MM    MM   MM   MM    MM
2017 09 08 00 20 100  7.0  9.0    MM    MM    MM  MM 1011.5  29.6    MM    MM   MM   MM    MM
2017 09 08 00 10 110  7.0  9.0   1.9    MM    MM 111 1011.3  29.6    MM    MM   MM   MM    MM
2017 09 08 00 00 110  7.0  8.0   1.9     7    MM 111 1011.2  29.6  29.2    MM   MM +1.3    MM
2017 09 07 23 50 110  7.0  9.0    MM    MM    MM  MM 1011.1  29.6    MM    MM   MM   MM    MM
2017 09 07 23 40 110  7.0  9.0    MM    MM    MM  MM 1010.9  29.6    MM    MM   MM   MM    MM
2017 09 07 23 30 110  7.0  9.0    MM    MM    MM  MM 1010.8  29.6    MM    MM   MM   MM    MM
2017 09 07 23 20 110  8.0  9.0    MM    MM    MM  MM 1010.7  29.6    MM    MM   MM   MM    MM
2017 09 07 23 10 110  8.0 10.0   1.8    MM    MM 112 1010.6  29.6    MM    MM   MM   MM    MM
2017 09 07 23 00 110  8.0  9.0   1.8     9    MM 112 1010.7  29.6  29.1    MM   MM +0.9    MM
2017 09 07 22 50 120  7.0  9.0    MM    MM    MM  MM 1010.8  29.7    MM    MM   MM   MM    MM
2017 09 07 22 40 120  7.0  9.0    MM    MM    MM  MM 1010.8  29.7    MM    MM   MM   MM    MM
2017 09 07 22 30 120  7.0  9.0    MM    MM    MM  MM 1010.7  29.7    MM    MM   MM   MM    MM
2017 09 07 22 20 120  7.0  9.0    MM    MM    MM  MM 1010.5  29.7    MM    MM   MM   MM    MM
2017 09 07 22 10 120  7.0  9.0   1.9    MM    MM 117 1010.4  29.7    MM    MM   MM   MM    MM
2017 09 07 22 00 120  7.0  8.0   1.9     7    MM 117 1010.3  29.7  29.1    MM   MM +0.7    MM
2017 09 07 21 50 120  7.0  9.0    MM    MM    MM  MM 1010.1  29.7    MM    MM   MM   MM    MM
2017 09 07 21 40 120  7.0  9.0    MM    MM    MM  MM 1010.2  29.7    MM    MM   MM   MM    MM
2017 09 07 21 30 120  7.0  8.0    MM    MM    MM  MM 1010.1  29.7    MM    MM   MM   MM    MM
2017 09 07 21 20 130  7.0  9.0    MM    MM    MM  MM 1010.1  29.7    MM    MM   MM   MM    MM
2017 09 07 21 10 120  7.0  9.0   1.8    MM    MM 120 1010.1  29.7    MM    MM   MM   MM    MM
2017 09 07 21 00 120  8.0  9.0   1.8    10    MM 120 1009.9  29.7  29.2    MM   MM -0.4    MM
2017 09 07 20 50 120  8.0  9.0    MM    MM    MM  MM 1009.9  29.7    MM    MM   MM   MM    MM
2017 09 07 20 40 120  7.0  9.0    MM    MM    MM  MM 1009.7  29.7    MM    MM   MM   MM    MM
2017 09 07 20 30 120  8.0 10.0    MM    MM    MM  MM 1009.6  29.7    MM    MM   MM   MM    MM
2017 09 07 20 20 120  7.0  8.0    MM    MM    MM  MM 1009.8  29.6    MM    MM   MM   MM    MM
2017 09 07 20 10 120  8.0 10.0   1.9    MM    MM 124 1009.7  29.6    MM    MM   MM   MM    MM
2017 09 07 20 00 120  8.0  9.0   1.9     7    MM 124 1009.8  29.8  29.3    MM   MM -1.0    MM
2017 09 07 19 00 130  8.0 10.0   2.0     8    MM 117 1009.6  29.8  29.3    MM   MM -1.6    MM
2017 09 07 18 00 130  7.0  8.0   1.9     9    MM 127 1010.3  29.6  29.3    MM   MM -1.4    MM
2017 09 07 17 00 130  7.0  9.0   2.1    10    MM 120 1010.8  29.5  29.2    MM   MM -0.5    MM
2017 09 07 16 00 140  8.0  9.0   2.2     7    MM 117 1011.2  29.8  29.2    MM   MM +0.4    MM
2017 09 07 15 00 140  8.0 10.0   2.1    10    MM 116 1011.7  29.6  29.1    MM   MM +1.0    MM
2017 09 07 14 00 140  9.0 12.0   2.2    10    MM 127 1011.3  29.5  29.1    MM   MM +1.7    MM
2017 09 07 13 00 130  8.0 10.0   2.3    11    MM 129 1010.8  29.1  29.1    MM   MM +2.4    MM
2017 09 07 12 00 140  7.0  9.0   2.4     7    MM 134 1010.7  29.3  29.0    MM   MM +2.7    MM
2017 09 07 11 00 140  8.0 10.0   2.3     7    MM 129 1009.6  29.5  29.0    MM   MM +2.2    MM
2017 09 07 10 00 140 12.0 15.0   2.6     7    MM 133 1008.4  28.3  29.0    MM   MM +1.5    MM
2017 09 07 09 00 150 11.0 14.0   2.4     6    MM 134 1008.0  29.3  29.0    MM   MM +0.8    MM
2017 09 07 08 00 140  9.0 12.0   2.3     8    MM 128 1007.4  29.2  29.0    MM   MM +0.5    MM
2017 09 07 07 00 140 11.0 14.0   2.5     8    MM 141 1006.9  29.2  29.0    MM   MM +0.0    MM
2017 09 07 06 00 150 11.0 13.0   2.6     8    MM 144 1007.2  29.4  29.0    MM   MM +0.8    MM
2017 09 07 05 00 150 12.0 15.0   2.6     7    MM 156 1006.9  29.6  29.0    MM   MM +1.4    MM
2017 09 07 04 00 160 12.0 16.0   2.5     7    MM 179 1006.8  28.5  29.0    MM   MM   MM    MM
2017 09 07 03 00 150 12.0 15.0   2.7     8    MM 196 1006.4  29.7  29.1    MM   MM +4.6    MM
2017 09 07 02 00 160 13.0 17.0   2.8     8    MM 205 1005.5  29.8  29.1    MM   MM +6.1    MM
2017 09 07 01 00 160 13.0 17.0   3.1     9    MM 207     MM  29.9  29.1    MM   MM   MM    MM
2017 09 07 00 50 160 13.0 18.0    MM    MM    MM  MM     MM  29.5    MM    MM   MM   MM    MM
2017 09 07 00 40 160 13.0 17.0    MM    MM    MM  MM     MM  29.6    MM    MM   MM   MM    MM
2017 09 07 00 30 160 13.0 17.0    MM    MM    MM  MM     MM  29.4    MM    MM   MM   MM    MM
2017 09 07 00 20 160 14.0 17.0    MM    MM    MM  MM     MM  29.5    MM    MM   MM   MM    MM
2017 09 07 00 10 170 14.0 18.0   3.2    MM    MM 210     MM  29.7    MM    MM   MM   MM    MM
2017 09 07 00 00 170 15.0 18.0   3.2    10    MM 210 1001.8  29.7  29.0    MM   MM +8.1    MM
2017 09 06 23 50 170 14.0 17.0    MM    MM    MM  MM     MM  29.5    MM    MM   MM   MM    MM
2017 09 06 23 40 170 14.0 19.0    MM    MM    MM  MM     MM  29.5    MM    MM   MM   MM    MM
2017 09 06 23 30 180 15.0 18.0    MM    MM    MM  MM     MM  29.4    MM    MM   MM   MM    MM
2017 09 06 23 20 180 14.0 20.0    MM    MM    MM  MM     MM  29.2    MM    MM   MM   MM    MM
2017 09 06 23 10 180 16.0 21.0   4.1    MM    MM 214     MM  29.0    MM    MM   MM   MM    MM
2017 09 06 23 00 180 16.0 21.0   4.1     9    MM 214  999.4  28.9  29.0    MM   MM   MM    MM
2017 09 06 22 50 180 15.0 20.0    MM    MM    MM  MM     MM  29.2    MM    MM   MM   MM    MM
2017 09 06 22 40 180 15.0 19.0    MM    MM    MM  MM     MM  28.6    MM    MM   MM   MM    MM
2017 09 06 22 30 180 16.0 22.0    MM    MM    MM  MM     MM  28.3    MM    MM   MM   MM    MM
2017 09 06 22 20 180 17.0 22.0    MM    MM    MM  MM     MM  27.3    MM    MM   MM   MM    MM
2017 09 06 22 10 190 18.0 23.0    MM    MM    MM  MM     MM  26.9    MM    MM   MM   MM    MM
2017 09 06 21 50 180 18.0 22.0    MM    MM    MM  MM     MM  27.0    MM    MM   MM   MM    MM
2017 09 06 21 40 180 18.0 23.0    MM    MM    MM  MM     MM  27.7    MM    MM   MM   MM    MM
2017 09 06 21 30 180 18.0 24.0    MM    MM    MM  MM     MM  27.6    MM    MM   MM   MM    MM
2017 09 06 21 20 190 18.0 23.0    MM    MM    MM  MM     MM  27.0    MM    MM   MM   MM    MM
2017 09 06 21 10 190 18.0 23.0   4.5    MM    MM 211     MM  27.5    MM    MM   MM   MM    MM
2017 09 06 21 00 190 19.0 24.0   4.5     8    MM 211  993.7  27.1  29.1    MM   MM   MM    MM
2017 09 06 20 50 190 19.0 25.0    MM    MM    MM  MM     MM  27.2    MM    MM   MM   MM    MM
2017 09 06 20 40 190 20.0 26.0    MM    MM    MM  MM     MM  27.2    MM    MM   MM   MM    MM
2017 09 06 20 30 190 20.0 26.0    MM    MM    MM  MM     MM  27.1    MM    MM   MM   MM    MM
2017 09 06 20 20 190 20.0 25.0    MM    MM    MM  MM     MM  26.9    MM    MM   MM   MM    MM
2017 09 06 20 10 200 21.0 26.0    MM    MM    MM  MM     MM  26.9    MM    MM   MM   MM    MM
2017 09 06 19 50 200 21.0 28.0    MM    MM    MM  MM     MM  26.9    MM    MM   MM   MM    MM
2017 09 06 19 40 200 23.0 28.0    MM    MM    MM  MM     MM  26.7    MM    MM   MM   MM    MM
2017 09 06 19 30 200 23.0 31.0    MM    MM    MM  MM     MM  27.0    MM    MM   MM   MM    MM
2017 09 06 19 20 210 23.0 29.0    MM    MM    MM  MM     MM  27.0    MM    MM   MM   MM    MM
2017 09 06 19 10 210 23.0 30.0   5.1    MM    MM 275     MM  27.0    MM    MM   MM   MM    MM
2017 09 06 19 00 220 23.0 29.0   5.1     7    MM 275  977.1  27.1    MM    MM   MM   MM    MM
2017 09 06 18 50 220 24.0 34.0    MM    MM    MM  MM     MM  27.1    MM    MM   MM   MM    MM
2017 09 06 18 40 220 24.0 34.0    MM    MM    MM  MM     MM  27.1    MM    MM   MM   MM    MM
2017 09 06 18 30 230 24.0 32.0    MM    MM    MM  MM     MM  27.1    MM    MM   MM   MM    MM
2017 09 06 18 20 230 25.0 34.0    MM    MM    MM  MM     MM  27.0    MM    MM   MM   MM    MM
2017 09 06 18 10 250   MM   MM    MM    MM    MM  MM     MM  27.1    MM    MM   MM   MM    MM
2017 09 06 16 00 320 22.0 29.0   5.6    15    MM  93     MM  26.9  29.5    MM   MM   MM    MM
2017 09 06 15 00 350 20.0 25.0   3.7    13    MM  84  992.4  26.5  29.5    MM   MM -9.2    MM
2017 09 06 14 50 350 18.0 25.0    MM    MM    MM  MM  993.6  26.9    MM    MM   MM   MM    MM
2017 09 06 14 40 360 18.0 25.0    MM    MM    MM  MM  994.6  26.7    MM    MM   MM   MM    MM
2017 09 06 14 30 360 19.0 25.0    MM    MM    MM  MM  995.5  26.6    MM    MM   MM   MM    MM
2017 09 06 14 20 360 17.0 24.0    MM    MM    MM  MM  995.7  26.6    MM    MM   MM   MM    MM
2017 09 06 14 10  10 17.0 25.0   3.3    MM    MM  82  996.3  27.3    MM    MM   MM   MM    MM
2017 09 06 14 00 360 18.0 24.0   3.3    11    MM  82  996.9  27.5  29.5    MM   MM -6.0    MM
2017 09 06 13 50  10 16.0 21.0    MM    MM    MM  MM  997.4  27.5    MM    MM   MM   MM    MM
2017 09 06 13 40  10 18.0 23.0    MM    MM    MM  MM  998.2  27.6    MM    MM   MM   MM    MM
2017 09 06 13 30  10 16.0 24.0    MM    MM    MM  MM  998.6  27.8    MM    MM   MM   MM    MM
2017 09 06 13 20  10 17.0 22.0    MM    MM    MM  MM  999.0  27.9    MM    MM   MM   MM    MM
2017 09 06 13 10  10 15.0 21.0   3.2    MM    MM  84  999.4  28.3    MM    MM   MM   MM    MM
2017 09 06 13 00  20 16.0 23.0   3.2    11    MM  84  999.9  28.4  29.5    MM   MM -3.6    MM
2017 09 06 12 50  10 15.0 20.0    MM    MM    MM  MM  999.9  28.7    MM    MM   MM   MM    MM
2017 09 06 12 40  10 14.0 19.0    MM    MM    MM  MM 1000.2  28.4    MM    MM   MM   MM    MM
2017 09 06 12 30  20 14.0 21.0    MM    MM    MM  MM 1000.9  28.1    MM    MM   MM   MM    MM
2017 09 06 12 20  10 12.0 18.0    MM    MM    MM  MM 1001.1  28.1    MM    MM   MM   MM    MM
2017 09 06 12 10  20 13.0 19.0   2.5    MM    MM  86 1001.1  28.2    MM    MM   MM   MM    MM
2017 09 06 12 00  10 13.0 17.0   2.5    10    MM  86 1001.6  28.4  29.5    MM   MM -2.7    MM
2017 09 06 11 50  20 13.0 18.0    MM    MM    MM  MM 1001.8  28.4    MM    MM   MM   MM    MM
2017 09 06 11 40  20 14.0 19.0    MM    MM    MM  MM 1002.0  28.8    MM    MM   MM   MM    MM
2017 09 06 11 30  20 16.0 23.0    MM    MM    MM  MM 1002.6  29.5    MM    MM   MM   MM    MM
2017 09 06 11 20  20 14.0 20.0    MM    MM    MM  MM 1002.8  29.3    MM    MM   MM   MM    MM
2017 09 06 11 10 360 12.0 19.0   2.1    MM    MM  83 1002.8  29.4    MM    MM   MM   MM    MM
2017 09 06 11 00 360 13.0 17.0   2.1     9    MM  83 1002.9  29.0  29.5    MM   MM -1.9    MM
2017 09 06 10 50  10 11.0 15.0    MM    MM    MM  MM 1003.0  28.8    MM    MM   MM   MM    MM
2017 09 06 10 40 360 11.0 15.0    MM    MM    MM  MM 1003.1  28.8    MM    MM   MM   MM    MM
2017 09 06 10 30  20 12.0 16.0    MM    MM    MM  MM 1003.2  28.9    MM    MM   MM   MM    MM
2017 09 06 10 20  20 12.0 17.0    MM    MM    MM  MM 1003.3  28.9    MM    MM   MM   MM    MM
2017 09 06 10 10 360 12.0 16.0   2.1    MM    MM  84 1003.2  29.8    MM    MM   MM   MM    MM
2017 09 06 10 00  10 10.0 14.0   2.1     8    MM  84 1003.5  30.1  29.6    MM   MM -1.8    MM
2017 09 06 09 50 360 12.0 15.0    MM    MM    MM  MM 1003.5  30.1    MM    MM   MM   MM    MM
2017 09 06 09 40  10 11.0 15.0    MM    MM    MM  MM 1003.8  30.0    MM    MM   MM   MM    MM
2017 09 06 09 30  10 11.0 14.0    MM    MM    MM  MM 1003.9  29.9    MM    MM   MM   MM    MM
2017 09 06 09 20  10 10.0 13.0    MM    MM    MM  MM 1004.1  30.0    MM    MM   MM   MM    MM
2017 09 06 09 10  10 10.0 13.0   1.9    MM    MM  86 1004.2  30.0    MM    MM   MM   MM    MM
2017 09 06 09 00  10 10.0 13.0   1.9    14    MM  86 1004.3  30.0  29.6    MM   MM -2.0    MM
2017 09 06 08 50  10 10.0 13.0    MM    MM    MM  MM 1004.1  29.9    MM    MM   MM   MM    MM
2017 09 06 08 40  10 10.0 14.0    MM    MM    MM  MM 1004.1  30.0    MM    MM   MM   MM    MM
2017 09 06 08 30  10 10.0 13.0    MM    MM    MM  MM 1004.1  30.1    MM    MM   MM   MM    MM
2017 09 06 08 20  10 10.0 13.0    MM    MM    MM  MM 1004.1  30.0    MM    MM   MM   MM    MM
2017 09 06 08 10  10  9.0 13.0   1.8    MM    MM  85 1004.5  30.0    MM    MM   MM   MM    MM
2017 09 06 08 00  10  9.0 13.0   1.8     9    MM  85 1004.8  30.0  29.6    MM   MM -2.1    MM
2017 09 06 07 50  20  9.0 12.0    MM    MM    MM  MM 1004.9  30.0    MM    MM   MM   MM    MM
2017 09 06 07 40  10  9.0 13.0    MM    MM    MM  MM 1004.9  30.0    MM    MM   MM   MM    MM
2017 09 06 07 30  20  9.0 12.0    MM    MM    MM  MM 1005.2  29.7    MM    MM   MM   MM    MM
2017 09 06 07 20  20 10.0 13.0    MM    MM    MM  MM 1005.5  30.1    MM    MM   MM   MM    MM
2017 09 06 07 10  20  9.0 12.0   2.1    MM    MM  87 1005.4  30.1    MM    MM   MM   MM    MM
2017 09 06 07 00  20  9.0 12.0   2.1     8    MM  87 1005.3  30.1  29.6    MM   MM -2.8    MM
2017 09 06 06 50  20  9.0 13.0    MM    MM    MM  MM 1005.4  30.0    MM    MM   MM   MM    MM
2017 09 06 06 40  20  9.0 11.0    MM    MM    MM  MM 1005.4  29.9    MM    MM   MM   MM    MM
2017 09 06 06 30  20  9.0 11.0    MM    MM    MM  MM 1005.5  29.9    MM    MM   MM   MM    MM
2017 09 06 06 20  20  8.0 11.0    MM    MM    MM  MM 1005.7  30.0    MM    MM   MM   MM    MM
2017 09 06 06 10  10  8.0 11.0   1.9    MM    MM  88 1005.9  30.1    MM    MM   MM   MM    MM
2017 09 06 06 00  20  9.0 12.0   1.9    10    MM  88 1006.3  30.0  29.6    MM   MM -2.7    MM
2017 09 06 05 50  20  9.0 11.0    MM    MM    MM  MM 1006.5  29.9    MM    MM   MM   MM    MM
2017 09 06 05 40  20  9.0 12.0    MM    MM    MM  MM 1006.5  29.9    MM    MM   MM   MM    MM
2017 09 06 05 30  20  9.0 11.0    MM    MM    MM  MM 1006.6  30.0    MM    MM   MM   MM    MM
2017 09 06 05 20  20 10.0 12.0    MM    MM    MM  MM 1006.6  30.0    MM    MM   MM   MM    MM
2017 09 06 05 10  20  9.0 12.0   1.6    MM    MM  87 1006.8  30.0    MM    MM   MM   MM    MM
2017 09 06 05 00  20  9.0 11.0   1.6     8    MM  87 1006.9  30.0  29.6    MM   MM -2.4    MM
2017 09 06 04 50  30  9.0 11.0    MM    MM    MM  MM 1007.2  30.0    MM    MM   MM   MM    MM
2017 09 06 04 40  20  9.0 11.0    MM    MM    MM  MM 1007.4  30.0    MM    MM   MM   MM    MM
2017 09 06 04 30  20  8.0 10.0    MM    MM    MM  MM 1007.6  30.1    MM    MM   MM   MM    MM
2017 09 06 04 20  30  8.0 11.0    MM    MM    MM  MM 1007.8  30.2    MM    MM   MM   MM    MM
2017 09 06 04 10  20  7.0  8.0   1.6    MM    MM  89 1007.9  30.1    MM    MM   MM   MM    MM
2017 09 06 04 00  30  8.0 11.0   1.6     9    MM  89 1008.1  30.1  29.6    MM   MM -0.8    MM
2017 09 06 03 50  30  8.0 10.0    MM    MM    MM  MM 1008.2  30.1    MM    MM   MM   MM    MM
2017 09 06 03 40  30  7.0  8.0    MM    MM    MM  MM 1008.4  30.1    MM    MM   MM   MM    MM
2017 09 06 03 30  20  7.0  9.0    MM    MM    MM  MM 1008.6  30.2    MM    MM   MM   MM    MM
2017 09 06 03 20  30  6.0  8.0    MM    MM    MM  MM 1008.7  30.2    MM    MM   MM   MM    MM
2017 09 06 03 10  30  7.0  9.0   1.4    MM    MM  90 1008.9  30.2    MM    MM   MM   MM    MM
2017 09 06 03 00  30  8.0  9.0   1.4     8    MM  90 1009.0  30.2  29.6    MM   MM +0.3    MM
2017 09 06 02 50  30  8.0 10.0    MM    MM    MM  MM 1009.0  30.2    MM    MM   MM   MM    MM
2017 09 06 02 40  30  8.0 10.0    MM    MM    MM  MM 1008.9  30.2    MM    MM   MM   MM    MM
2017 09 06 02 30  30  8.0 10.0    MM    MM    MM  MM 1009.2  30.2    MM    MM   MM   MM    MM
2017 09 06 02 20  30  8.0 11.0    MM    MM    MM  MM 1009.2  30.1    MM    MM   MM   MM    MM
2017 09 06 02 10  40  9.0 11.0   1.4    MM    MM  91 1009.3  30.1    MM    MM   MM   MM    MM
2017 09 06 02 00  40  8.0 11.0   1.4     7    MM  91 1009.3  30.2  29.7    MM   MM +0.7    MM
2017 09 06 01 50  30  8.0 11.0    MM    MM    MM  MM 1009.4  30.2    MM    MM   MM   MM    MM
2017 09 06 01 40  40  9.0 11.0    MM    MM    MM  MM 1009.3  30.2    MM    MM   MM   MM    MM
2017 09 06 01 30  40  8.0 10.0    MM    MM    MM  MM 1009.4  30.1    MM    MM   MM   MM    MM
2017 09 06 01 20  40  7.0 10.0    MM    MM    MM  MM 1009.3  30.1    MM    MM   MM   MM    MM
2017 09 06 01 10  30  7.0  9.0   1.4    MM    MM  86 1009.1  30.1    MM    MM   MM   MM    MM
2017 09 06 01 00  20  6.0  8.0   1.4     9    MM  86 1008.9  30.1  29.7    MM   MM +0.6    MM
2017 09 06 00 50  30  7.0  8.0    MM    MM    MM  MM 1008.8  30.1    MM    MM   MM   MM    MM
2017 09 06 00 40  40  8.0 10.0    MM    MM    MM  MM 1008.7  30.0    MM    MM   MM   MM    MM
2017 09 06 00 30  40  7.0  9.0    MM    MM    MM  MM 1008.7  30.0    MM    MM   MM   MM    MM
2017 09 06 00 20  40  8.0 11.0    MM    MM    MM  MM 1008.7  30.0    MM    MM   MM   MM    MM
2017 09 06 00 10  40  8.0 11.0   1.4    MM    MM  89 1008.7  30.0    MM    MM   MM   MM    MM
2017 09 06 00 00  40  8.0 10.0   1.4     8    MM  89 1008.7  30.0  29.7    MM   MM +0.4    MM
2017 09 05 23 50  40  8.0 10.0    MM    MM    MM  MM 1008.7  30.0    MM    MM   MM   MM    MM
2017 09 05 23 40  40  8.0 10.0    MM    MM    MM  MM 1008.7  30.1    MM    MM   MM   MM    MM
2017 09 05 23 30  40  8.0 10.0    MM    MM    MM  MM 1008.7  30.1    MM    MM   MM   MM    MM
2017 09 05 23 20  40  7.0  9.0    MM    MM    MM  MM 1008.7  30.0    MM    MM   MM   MM    MM
2017 09 05 23 10  40  8.0 10.0   1.3    MM    MM  88 1008.7  30.0    MM    MM   MM   MM    MM
2017 09 05 23 00  40  8.0 10.0   1.3     7    MM  88 1008.6  30.0  29.7    MM   MM -0.0    MM
2017 09 05 22 50  40  8.0 10.0    MM    MM    MM  MM 1008.6  30.0    MM    MM   MM   MM    MM
2017 09 05 22 40  40  7.0 10.0    MM    MM    MM  MM 1008.6  30.1    MM    MM   MM   MM    MM
2017 09 05 22 30  40  7.0  9.0    MM    MM    MM  MM 1008.6  30.1    MM    MM   MM   MM    MM
2017 09 05 22 20  30  7.0  9.0    MM    MM    MM  MM 1008.6  30.1    MM    MM   MM   MM    MM
2017 09 05 22 10  40  7.0  9.0   1.3    MM    MM  85 1008.4  30.1    MM    MM   MM   MM    MM
2017 09 05 22 00  30  7.0  9.0   1.3    12    MM  85 1008.3  30.1  29.8    MM   MM -0.4    MM
2017 09 05 21 50  40  7.0  9.0    MM    MM    MM  MM 1008.3  30.1    MM    MM   MM   MM    MM
2017 09 05 21 40  30  6.0  7.0    MM    MM    MM  MM 1008.4  30.1    MM    MM   MM   MM    MM
2017 09 05 21 30  40  6.0  7.0    MM    MM    MM  MM 1008.4  30.1    MM    MM   MM   MM    MM
2017 09 05 21 20  30  6.0  8.0    MM    MM    MM  MM 1008.4  30.1    MM    MM   MM   MM    MM
2017 09 05 21 10  20  6.0  9.0   1.3    MM    MM  89 1008.2  30.5    MM    MM   MM   MM    MM
2017 09 05 21 00  20  6.0  8.0   1.3     7    MM  89 1008.3  30.6  29.7    MM   MM -0.9    MM
2017 09 05 20 50  40  7.0  9.0    MM    MM    MM  MM 1008.2  30.6    MM    MM   MM   MM    MM
2017 09 05 20 40  40  7.0 10.0    MM    MM    MM  MM 1008.3  30.6    MM    MM   MM   MM    MM
2017 09 05 20 30  40  7.0 10.0    MM    MM    MM  MM 1008.3  30.5    MM    MM   MM   MM    MM
2017 09 05 20 20  20  7.0  9.0    MM    MM    MM  MM 1008.4  30.3    MM    MM   MM   MM    MM
2017 09 05 20 10  40  7.0  9.0   1.2    MM    MM  88 1008.6  30.4    MM    MM   MM   MM    MM
2017 09 05 20 00  40  8.0 10.0   1.2     6    MM  88 1008.6  30.2  29.8    MM   MM -1.9    MM
2017 09 05 19 50  50  7.0  9.0    MM    MM    MM  MM 1008.6  30.6    MM    MM   MM   MM    MM
2017 09 05 19 40  40  7.0  9.0    MM    MM    MM  MM 1008.6  30.5    MM    MM   MM   MM    MM
2017 09 05 19 30  30  6.0  7.0    MM    MM    MM  MM 1008.7  30.5    MM    MM   MM   MM    MM
2017 09 05 19 20  30  6.0  8.0    MM    MM    MM  MM 1008.7  30.6    MM    MM   MM   MM    MM
2017 09 05 19 10  50  6.0  8.0   1.0    MM    MM  87 1008.7  30.7    MM    MM   MM   MM    MM
2017 09 05 19 00  40  6.0  7.0   1.0    12    MM  87 1008.7  30.4  29.8    MM   MM -2.5    MM
2017 09 05 18 50  40  6.0  8.0    MM    MM    MM  MM 1008.8  30.4    MM    MM   MM   MM    MM
2017 09 05 18 40  40  5.0  6.0    MM    MM    MM  MM 1009.2  30.4    MM    MM   MM   MM    MM
2017 09 05 18 30  30  6.0  7.0    MM    MM    MM  MM 1009.1  30.3    MM    MM   MM   MM    MM
2017 09 05 18 20  20  5.0  7.0    MM    MM    MM  MM 1009.1  30.6    MM    MM   MM   MM    MM
2017 09 05 18 10  20  4.0  7.0   1.2    MM    MM  89 1009.2  30.6    MM    MM   MM   MM    MM
2017 09 05 18 00  50  5.0  7.0   1.2    10    MM  89 1009.2  30.4  29.8    MM   MM -2.1    MM
2017 09 05 17 50  60  6.0  8.0    MM    MM    MM  MM 1009.3  30.2    MM    MM   MM   MM    MM
2017 09 05 17 40  50  6.0  8.0    MM    MM    MM  MM 1009.6  30.3    MM    MM   MM   MM    MM
2017 09 05 17 30  50  6.0  7.0    MM    MM    MM  MM 1009.8  30.2    MM    MM   MM   MM    MM
2017 09 05 17 20  50  6.0  8.0    MM    MM    MM  MM 1010.0  30.2    MM    MM   MM   MM    MM
2017 09 05 17 10  60  7.0  8.0   1.1    MM    MM  87 1010.2  30.2    MM    MM   MM   MM    MM
2017 09 05 17 00  60  6.0  8.0   1.1    13    MM  87 1010.5  30.1  29.8    MM   MM -0.9    MM
2017 09 05 16 50  60  6.0  8.0    MM    MM    MM  MM 1010.8  30.1    MM    MM   MM   MM    MM
2017 09 05 16 40  60  6.0  7.0    MM    MM    MM  MM 1011.0  29.9    MM    MM   MM   MM    MM
2017 09 05 16 30  60  6.0  8.0    MM    MM    MM  MM 1011.1  30.0    MM    MM   MM   MM    MM
2017 09 05 16 20  60  7.0  8.0    MM    MM    MM  MM 1011.2  30.1    MM    MM   MM   MM    MM
2017 09 05 16 10  50  7.0  8.0   1.2    MM    MM  88 1011.1  30.0    MM    MM   MM   MM    MM
2017 09 05 16 00  50  7.0  9.0   1.2    12    MM  88 1011.2  30.1  29.8    MM   MM +0.0    MM
2017 09 05 15 50  50  7.0  9.0    MM    MM    MM  MM 1011.1  30.0    MM    MM   MM   MM    MM
2017 09 05 15 40  50  7.0  9.0    MM    MM    MM  MM 1011.1  30.0    MM    MM   MM   MM    MM
2017 09 05 15 30  50  7.0  9.0    MM    MM    MM  MM 1011.2  30.0    MM    MM   MM   MM    MM
2017 09 05 15 20  50  7.0  8.0    MM    MM    MM  MM 1011.1  30.0    MM    MM   MM   MM    MM
2017 09 05 15 10  50  7.0  9.0   1.1    MM    MM  89 1011.2  30.0    MM    MM   MM   MM    MM
2017 09 05 15 00  50  7.0  9.0   1.1    13    MM  89 1011.3  30.0  29.7    MM   MM +0.7    MM
2017 09 05 14 50  60  7.0  9.0    MM    MM    MM  MM 1011.4  30.0    MM    MM   MM   MM    MM
2017 09 05 14 40  50  7.0  8.0    MM    MM    MM  MM 1011.4  29.9    MM    MM   MM   MM    MM
2017 09 05 14 30  50  6.0  8.0    MM    MM    MM  MM 1011.6  30.0    MM    MM   MM   MM    MM
2017 09 05 14 20  50  7.0  8.0    MM    MM    MM  MM 1011.6  30.0    MM    MM   MM   MM    MM
2017 09 05 14 10  50  6.0  8.0   1.1    MM    MM  88 1011.6  29.9    MM    MM   MM   MM    MM
