#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 09 24 22 00 120  5.0  6.0   0.7    11    MM 158 1014.0  28.3    MM    MM   MM +0.5    MM
2017 09 24 21 00 110  6.0  7.0   0.8    11    MM  67 1013.3  28.3    MM    MM   MM -0.5    MM
2017 09 24 20 00 110  5.0  6.0   0.8    12    MM  39 1013.3  28.4    MM    MM   MM -1.0    MM
2017 09 24 19 00 110  5.0  6.0   0.8    12    MM  55 1013.5  28.3    MM    MM   MM -1.2    MM
2017 09 24 18 00 110  6.0  7.0   0.9    12    MM 107 1013.8  28.2    MM    MM   MM -1.4    MM
2017 09 24 17 00 110  6.0  7.0   0.9    13    MM 119 1014.3  28.2    MM    MM   MM -1.2    MM
2017 09 24 16 00 110  6.0  7.0   0.9    11    MM 131 1014.7  28.2    MM    MM   MM -0.5    MM
2017 09 24 15 00 110  6.0  7.0   0.7     5    MM  49 1015.2  28.2    MM    MM   MM +0.8    MM
2017 09 24 14 00 110  5.0  6.0    MM    MM    MM  MM 1015.5  28.2    MM    MM   MM +1.7    MM
2017 09 24 13 00 120  4.0  6.0    MM    MM    MM  MM 1015.2  28.2    MM    MM   MM +2.0    MM
2017 09 24 12 00 140  4.0  4.0   0.8    12    MM  62 1014.4  28.0    MM    MM   MM +1.8    MM
2017 09 24 11 00 120  5.0  6.0   0.7     4    MM 132 1013.8  28.0    MM    MM   MM +1.6    MM
2017 09 24 10 00 120  5.0  7.0   0.8    11    MM 154 1013.2  27.9    MM    MM   MM +0.6    MM
2017 09 24 09 00 110  6.0  7.0   0.8    11    MM 220 1012.6  27.9    MM    MM   MM -0.5    MM
2017 09 24 08 00 120  6.0  7.0    MM    MM    MM  MM 1012.2  27.8    MM    MM   MM -1.2    MM
2017 09 24 07 00 130  6.0  7.0   0.8    12    MM  20 1012.6  27.8    MM    MM   MM -1.2    MM
2017 09 24 06 00 130  6.0  7.0   0.7    11    MM  96 1013.1  27.9    MM    MM   MM -1.0    MM
2017 09 24 05 00 120  6.0  8.0   0.8    11    MM 100 1013.4  27.9    MM    MM   MM -1.2    MM
2017 09 24 04 00 120  6.0  8.0   0.8    12    MM 101 1013.8  27.9    MM    MM   MM +0.0    MM
2017 09 24 03 00 120  5.0  6.0   0.9    11    MM  45 1014.1  28.0    MM    MM   MM +0.6    MM
2017 09 24 02 00 120  5.0  7.0   0.7     6    MM  64 1014.6  28.0    MM    MM   MM +1.7    MM
2017 09 24 01 00 120  5.0  6.0   0.8    12    MM  60 1013.8  28.0    MM    MM   MM +1.6    MM
2017 09 24 00 00 130  4.0  5.0    MM    MM    MM  MM 1013.5  28.1    MM    MM   MM +1.5    MM
2017 09 23 23 00 140  5.0  6.0   1.5     7    MM  80 1012.9  28.3    MM    MM   MM +1.0    MM
2017 09 23 22 00 140  6.0  7.0   0.8     6    MM  73 1012.2  28.4    MM    MM   MM +0.5    MM
2017 09 23 21 00 140  5.0  6.0   0.8    12    MM  70 1012.0  28.4    MM    MM   MM -0.0    MM
2017 09 23 20 00 140  5.0  6.0   0.8     6    MM  60 1011.9  28.4    MM    MM   MM -0.6    MM
2017 09 23 19 00 160  6.0  7.0   0.8     6    MM  56 1011.7  28.6    MM    MM   MM -1.2    MM
2017 09 23 18 00 150  6.0  7.0   0.8     6    MM  57 1012.0  28.8    MM    MM   MM -1.7    MM
2017 09 23 17 00 140  5.0  7.0   0.7     6    MM  59 1012.5  28.5    MM    MM   MM -1.5    MM
2017 09 23 16 00 140  6.0  7.0   0.7     6    MM  59 1012.9  28.7    MM    MM   MM -0.8    MM
2017 09 23 15 00 140  6.0  7.0   0.8    12    MM  65 1013.7  28.6    MM    MM   MM +0.5    MM
2017 09 23 14 00 140  5.0  6.0   0.7    13    MM  66 1014.0  28.5    MM    MM   MM +1.4    MM
2017 09 23 13 00 170  4.0  6.0   0.8    12    MM  49 1013.7  28.4    MM    MM   MM +2.3    MM
2017 09 23 12 00 170  3.0  4.0   0.7     6    MM  41 1013.2  28.0    MM    MM   MM +2.1    MM
2017 09 23 11 00 150  4.0  5.0   0.8    11    MM  44 1012.6  28.0    MM    MM   MM +1.8    MM
2017 09 23 10 00 150  4.0  6.0   0.8    10    MM  65 1011.4  27.8    MM    MM   MM +0.7    MM
2017 09 23 09 00 140  5.0  7.0   0.8     6    MM  70 1011.1  27.8    MM    MM   MM -0.0    MM
2017 09 23 08 00 150  4.0  5.0   0.8     6    MM  74 1010.8  27.8    MM    MM   MM -0.4    MM
2017 09 23 07 00 150  4.0  5.0   0.7     6    MM  77 1010.7  27.9    MM    MM   MM -0.5    MM
2017 09 23 06 00 140  5.0  6.0   0.7     6    MM  76 1011.0  27.9    MM    MM   MM -0.4    MM
2017 09 23 05 00 140  6.0  7.0   0.7     6    MM  73 1011.2  27.8    MM    MM   MM -0.7    MM
2017 09 23 04 00 140  6.0  7.0   0.8     6    MM  70 1011.2  27.9    MM    MM   MM -0.5    MM
2017 09 23 03 00 130  5.0  6.0   0.8     6    MM  69 1011.4  27.8    MM    MM   MM +0.5    MM
2017 09 23 02 00 140  5.0  8.0   0.8     6    MM  72 1011.9  27.8    MM    MM   MM +1.5    MM
2017 09 23 01 00 140  4.0  5.0   0.9     6    MM  73 1011.7  28.2    MM    MM   MM +1.5    MM
2017 09 23 00 00 140  6.0  7.0   0.9     5    MM  79 1010.9  28.3    MM    MM   MM +0.6    MM
2017 09 22 23 00 140  6.0  7.0    MM    MM    MM  MM 1010.4  28.3    MM    MM   MM +0.0    MM
2017 09 22 22 00 140  7.0  9.0   0.9     6    MM  87 1010.2  28.4    MM    MM   MM +0.0    MM
2017 09 22 21 00 150  8.0  9.0   0.9     6    MM  90 1010.3  28.6    MM    MM   MM -1.0    MM
2017 09 22 20 00 140  8.0  9.0   0.9     6    MM  98 1010.4  28.8    MM    MM   MM -1.4    MM
2017 09 22 19 00 140  7.0  9.0   0.8     5    MM 102 1010.3  28.6    MM    MM   MM -1.7    MM
2017 09 22 18 00 140  7.0  9.0   0.9     4    MM 101 1011.3  28.6    MM    MM   MM -0.9    MM
2017 09 22 17 00 140  7.0  9.0   0.9     6    MM  92 1011.8  28.5    MM    MM   MM +0.0    MM
2017 09 22 16 00 140  8.0 10.0   1.0     5    MM  92 1012.0  28.5    MM    MM   MM +0.3    MM
2017 09 22 15 00 140  7.0  8.0   0.9     6    MM  88 1012.2  28.4    MM    MM   MM +0.3    MM
2017 09 22 14 00 130  7.0  9.0   0.9     4    MM  77 1011.7  28.2    MM    MM   MM +0.3    MM
2017 09 22 13 00 130  7.0  8.0   0.9    12    MM  75 1011.7  28.0    MM    MM   MM +0.5    MM
2017 09 22 12 00 130  6.0  7.0   0.8     6    MM  77 1011.9  28.1    MM    MM   MM +1.2    MM
2017 09 22 11 00 130  6.0  7.0   0.9     5    MM  90 1011.4  28.0    MM    MM   MM +1.3    MM
2017 09 22 10 00 130  5.0  7.0   0.9     5    MM  94 1011.2  28.0    MM    MM   MM +1.0    MM
2017 09 22 09 00 130  6.0  8.0   1.0     5    MM  96 1010.7  27.9    MM    MM   MM -0.0    MM
2017 09 22 08 00 120  8.0 10.0   1.0     5    MM  88 1010.1  27.9    MM    MM   MM -0.6    MM
2017 09 22 07 00 130  8.0 11.0   1.0     5    MM  83 1010.2  27.9    MM    MM   MM -1.1    MM
2017 09 22 06 00 120  6.0  8.0   0.9     6    MM  72 1010.5  26.6    MM    MM   MM -1.0    MM
2017 09 22 05 00  90  6.0 13.0    MM    MM    MM  MM 1010.7  26.5    MM    MM   MM -0.7    MM
2017 09 22 04 00 110  7.0  9.0   0.9     7    MM  86 1011.3  27.6    MM    MM   MM +0.0    MM
2017 09 22 03 00 140  5.0  6.0   0.9     6    MM  86 1011.5  26.8    MM    MM   MM +1.4    MM
2017 09 22 02 00 130  9.0 11.0   1.0     7    MM  83 1011.4  27.1    MM    MM   MM +2.0    MM
2017 09 22 01 00 130  6.0  8.0   1.0     6    MM  80 1011.1  27.4    MM    MM   MM +1.9    MM
2017 09 22 00 00 130  9.0 11.0   0.9     6    MM  79 1010.1  27.2    MM    MM   MM +0.6    MM
2017 09 21 23 00 130  7.0  9.0    MM    MM    MM  MM 1009.4  28.2    MM    MM   MM +0.0    MM
2017 09 21 22 00 140  7.0  9.0   1.0     7    MM  88 1009.2  28.0    MM    MM   MM +0.0    MM
2017 09 21 21 00 140  6.0  8.0   1.0     5    MM  91 1009.5  28.4    MM    MM   MM -0.0    MM
2017 09 21 20 00 140  7.0  9.0   1.2     7    MM  88 1009.2  28.2    MM    MM   MM -0.9    MM
2017 09 21 19 00 140  8.0 11.0   1.1     6    MM  93 1009.0  28.5    MM    MM   MM -1.0    MM
2017 09 21 18 00 140  8.0 10.0   1.1     6    MM  90 1009.5  28.6    MM    MM   MM -1.3    MM
2017 09 21 17 00 150  8.0 11.0   1.2     7    MM  90 1010.1  28.6    MM    MM   MM -0.4    MM
2017 09 21 16 00 130  8.0 11.0   1.1     6    MM  89 1010.0  28.5    MM    MM   MM -0.4    MM
2017 09 21 15 00 140  9.0 11.0   1.1     6    MM 109 1010.8  28.8    MM    MM   MM +1.0    MM
2017 09 21 14 00 140 10.0 13.0   1.1     7    MM 107 1010.5  28.9    MM    MM   MM +1.6    MM
2017 09 21 13 00 140  9.0 11.0   1.0     7    MM 111 1010.4  28.7    MM    MM   MM +2.3    MM
2017 09 21 12 00 150  8.0 11.0   1.1     7    MM  88 1009.8  28.5    MM    MM   MM +1.8    MM
2017 09 21 11 00 150  8.0 11.0   1.0     4    MM  95 1008.9  28.2    MM    MM   MM +1.3    MM
2017 09 21 10 00 150  7.0  9.0   1.1     8    MM  97 1008.1  28.0    MM    MM   MM +0.4    MM
2017 09 21 09 00 140  8.0 11.0   1.3     6    MM 107 1008.0  27.9    MM    MM   MM -0.0    MM
2017 09 21 08 00 140  9.0 11.0   1.3     6    MM 112 1007.6  28.1    MM    MM   MM -1.2    MM
2017 09 21 07 00 150  9.0 11.0   1.3     4    MM 113 1007.7  28.1    MM    MM   MM -0.9    MM
2017 09 21 06 00 150 10.0 13.0   1.4     4    MM 126 1007.8  28.2    MM    MM   MM -0.4    MM
2017 09 21 05 00 160 11.0 14.0   1.3     4    MM 131 1008.8  28.0    MM    MM   MM -0.0    MM
2017 09 21 04 00 140 11.0 13.0   1.5     8    MM 150 1008.6  27.9    MM    MM   MM +2.0    MM
2017 09 21 03 00 150 10.0 14.0    MM    MM    MM  MM 1008.2  28.0    MM    MM   MM +2.1    MM
2017 09 21 02 00 150 11.0 15.0   1.3     8    MM 124 1008.7  28.3    MM    MM   MM +3.0    MM
2017 09 21 01 00 150 10.0 13.0   1.3     4    MM 136 1006.6  28.0    MM    MM   MM +1.3    MM
2017 09 21 00 00 150 11.0 14.0   1.3     4    MM 147 1006.1  28.3    MM    MM   MM +2.0    MM
2017 09 20 23 00 150 11.0 14.0   1.6     4    MM 156 1005.7  27.2    MM    MM   MM +2.4    MM
2017 09 20 22 00 150 11.0 15.0   1.8     4    MM 160 1005.3  27.2    MM    MM   MM +2.1    MM
2017 09 20 21 00 160 13.0 17.0   1.9     4    MM 159 1004.1  27.0    MM    MM   MM +1.4    MM
2017 09 20 20 00 160 13.0 17.0   2.0     4    MM 154 1003.3  26.7    MM    MM   MM +1.2    MM
2017 09 20 19 00 160 13.0 17.0   2.2     4    MM 154 1003.2  28.1    MM    MM   MM +1.1    MM
2017 09 20 18 00 160 13.0 18.0   2.1     4    MM 152 1002.7  28.3    MM    MM   MM +1.3    MM
2017 09 20 17 00 160 14.0 20.0   2.3     4    MM 152 1002.1  27.6    MM    MM   MM +1.6    MM
2017 09 20 16 00 150 14.0 18.0   2.5     4    MM 149 1002.1  27.6    MM    MM   MM +4.6    MM
2017 09 20 15 00 160 13.0 18.0   2.6     4    MM 150 1001.4  27.9    MM    MM   MM +6.5    MM
2017 09 20 14 00 150 14.0 19.0    MM    MM    MM  MM 1000.5  28.3    MM    MM   MM +10.8    MM
2017 09 20 13 00 140 17.0 22.0   3.2     6    MM 130  997.5  27.2    MM    MM   MM +15.5    MM
2017 09 20 12 00 140 18.0 24.0   3.9     8    MM 130  994.9  25.9    MM    MM   MM   MM    MM
2017 09 20 11 00 130 19.0 24.0   5.5     8    MM 130  989.7  25.6    MM    MM   MM +10.3    MM
2017 09 20 10 00 120   MM   MM   6.2     9    MM 128  982.0  25.8    MM    MM   MM -5.8    MM
2017 09 20 09 00  90   MM   MM    MM    MM    MM  MM     MM  26.2    MM    MM   MM   MM    MM
2017 09 20 08 30  70 28.0 33.0    MM    MM    MM  MM     MM  25.8    MM    MM   MM   MM    MM
2017 09 20 08 20  70   MM   MM    MM    MM    MM  MM  977.4  25.9    MM    MM   MM   MM    MM
2017 09 20 08 00  50 20.0 28.0   6.4     7    MM 105  979.4  25.8    MM    MM   MM -17.9    MM
2017 09 20 07 30  40 21.0 27.0    MM    MM    MM  MM  983.6  26.0    MM    MM   MM   MM    MM
2017 09 20 07 20  40 20.0 26.0    MM    MM    MM  MM  984.8  26.1    MM    MM   MM   MM    MM
2017 09 20 07 10  40   MM   MM   5.5    MM    MM  89  986.2  26.2    MM    MM   MM   MM    MM
2017 09 20 07 00  40 20.0 29.0   5.5     9    MM  89  987.8  26.2    MM    MM   MM -13.6    MM
2017 09 20 06 50  40 19.0 26.0    MM    MM    MM  MM  989.0  26.2    MM    MM   MM   MM    MM
2017 09 20 06 40  40 19.0 24.0    MM    MM    MM  MM  990.6  26.1    MM    MM   MM   MM    MM
2017 09 20 06 30  40 19.0 26.0    MM    MM    MM  MM  991.2  26.2    MM    MM   MM   MM    MM
2017 09 20 06 20  30 19.0 23.0    MM    MM    MM  MM  991.9  26.0    MM    MM   MM   MM    MM
2017 09 20 06 10  30 19.0 23.0   4.2    MM    MM  78  993.1  26.2    MM    MM   MM   MM    MM
2017 09 20 06 00  30 18.0 25.0   4.2     8    MM  78  993.5  26.1    MM    MM   MM -10.3    MM
2017 09 20 05 50  40 19.0 25.0    MM    MM    MM  MM  994.5  26.2    MM    MM   MM   MM    MM
2017 09 20 05 40  40 16.0 21.0    MM    MM    MM  MM  995.5  26.1    MM    MM   MM   MM    MM
2017 09 20 05 30  30 18.0 26.0    MM    MM    MM  MM  995.8  26.1    MM    MM   MM   MM    MM
2017 09 20 05 20  20 18.0 23.0    MM    MM    MM  MM  996.6  26.0    MM    MM   MM   MM    MM
2017 09 20 05 10  20 18.0 26.0   4.1    MM    MM  70  997.0  26.3    MM    MM   MM   MM    MM
2017 09 20 05 00  30 18.0 23.0   4.1     8    MM  70  997.3  26.1    MM    MM   MM -8.0    MM
2017 09 20 04 50  20 18.0 22.0    MM    MM    MM  MM  997.5  25.9    MM    MM   MM   MM    MM
2017 09 20 04 40  20 17.0 26.0    MM    MM    MM  MM  998.8  26.0    MM    MM   MM   MM    MM
2017 09 20 04 30  20 17.0 23.0    MM    MM    MM  MM  999.3  25.8    MM    MM   MM   MM    MM
2017 09 20 04 20  20 17.0 24.0    MM    MM    MM  MM 1000.1  25.6    MM    MM   MM   MM    MM
2017 09 20 04 10  20 17.0 23.0   3.3    MM    MM  71 1001.0  26.1    MM    MM   MM   MM    MM
2017 09 20 04 00  30 16.0 21.0   3.3     6    MM  71 1001.4  27.2    MM    MM   MM -5.3    MM
2017 09 20 03 50  20 16.0 20.0    MM    MM    MM  MM 1001.4  26.9    MM    MM   MM   MM    MM
2017 09 20 03 40  30 16.0 21.0    MM    MM    MM  MM 1002.2  26.8    MM    MM   MM   MM    MM
2017 09 20 03 30  30 17.0 23.0    MM    MM    MM  MM 1003.0  26.8    MM    MM   MM   MM    MM
2017 09 20 03 20  30 16.0 20.0    MM    MM    MM  MM 1003.1  27.3    MM    MM   MM   MM    MM
2017 09 20 03 10  30 16.0 20.0   3.0    MM    MM  70 1003.5  27.2    MM    MM   MM   MM    MM
2017 09 20 03 00  30 15.0 21.0   3.0     8    MM  70 1003.8  27.5    MM    MM   MM -3.1    MM
2017 09 20 02 50  20 14.0 19.0    MM    MM    MM  MM 1003.6  27.6    MM    MM   MM   MM    MM
2017 09 20 02 40  20 14.0 19.0    MM    MM    MM  MM 1004.2  27.3    MM    MM   MM   MM    MM
2017 09 20 02 30  20 15.0 20.0    MM    MM    MM  MM 1004.8  27.4    MM    MM   MM   MM    MM
2017 09 20 02 20  20 14.0 18.0    MM    MM    MM  MM 1004.8  27.3    MM    MM   MM   MM    MM
2017 09 20 02 10  20 14.0 21.0   2.7    MM    MM  74 1005.1  27.3    MM    MM   MM   MM    MM
2017 09 20 02 00  20 15.0 19.0   2.7     8    MM  74 1005.3  27.2    MM    MM   MM -2.2    MM
2017 09 20 01 50  20 14.0 18.0    MM    MM    MM  MM 1005.7  27.0    MM    MM   MM   MM    MM
2017 09 20 01 40  30 13.0 17.0    MM    MM    MM  MM 1006.2  27.5    MM    MM   MM   MM    MM
2017 09 20 01 30  30 14.0 19.0    MM    MM    MM  MM 1006.2  27.4    MM    MM   MM   MM    MM
2017 09 20 01 20  30 14.0 17.0    MM    MM    MM  MM 1006.2  27.5    MM    MM   MM   MM    MM
2017 09 20 01 10  30 15.0 19.0   2.8    MM    MM  79 1006.5  27.3    MM    MM   MM   MM    MM
2017 09 20 01 00  30 14.0 18.0   2.8     6    MM  79 1006.7  27.4    MM    MM   MM -0.5    MM
2017 09 20 00 50  30 13.0 18.0    MM    MM    MM  MM 1006.5  27.5    MM    MM   MM   MM    MM
2017 09 20 00 40  30 13.0 18.0    MM    MM    MM  MM 1006.5  27.5    MM    MM   MM   MM    MM
2017 09 20 00 30  30 14.0 17.0    MM    MM    MM  MM 1006.8  28.2    MM    MM   MM   MM    MM
2017 09 20 00 20  40 13.0 17.0    MM    MM    MM  MM 1007.0  28.4    MM    MM   MM   MM    MM
2017 09 20 00 10  40 13.0 17.0   2.5    MM    MM  82 1006.9  28.3    MM    MM   MM   MM    MM
2017 09 20 00 00  30 13.0 18.0   2.5     8    MM  82 1006.9  28.2    MM    MM   MM -0.5    MM
2017 09 19 23 50  30 12.0 16.0    MM    MM    MM  MM 1007.2  28.0    MM    MM   MM   MM    MM
2017 09 19 23 40  40 13.0 17.0    MM    MM    MM  MM 1007.5  27.9    MM    MM   MM   MM    MM
2017 09 19 23 30  30 14.0 18.0    MM    MM    MM  MM 1007.3  28.0    MM    MM   MM   MM    MM
2017 09 19 23 20  40 12.0 16.0    MM    MM    MM  MM 1007.5  28.1    MM    MM   MM   MM    MM
2017 09 19 23 10  40 13.0 17.0   2.4    MM    MM  80 1007.5  28.0    MM    MM   MM   MM    MM
2017 09 19 23 00  30 13.0 17.0   2.4     8    MM  80 1007.5  27.8    MM    MM   MM -0.4    MM
2017 09 19 22 50  30 11.0 15.0    MM    MM    MM  MM 1007.5  27.0    MM    MM   MM   MM    MM
2017 09 19 22 40  50 14.0 19.0    MM    MM    MM  MM 1007.8  27.0    MM    MM   MM   MM    MM
2017 09 19 22 30  40 13.0 17.0    MM    MM    MM  MM 1007.8  27.2    MM    MM   MM   MM    MM
2017 09 19 22 20  40 14.0 20.0    MM    MM    MM  MM 1007.7  27.5    MM    MM   MM   MM    MM
2017 09 19 22 10  30 13.0 17.0   2.4    MM    MM  80 1007.5  27.8    MM    MM   MM   MM    MM
2017 09 19 22 00  40 12.0 15.0   2.4     6    MM  80 1007.2  27.9    MM    MM   MM -1.4    MM
2017 09 19 21 50  40 13.0 17.0    MM    MM    MM  MM 1007.2  28.2    MM    MM   MM   MM    MM
2017 09 19 21 40  30 13.0 17.0    MM    MM    MM  MM 1007.1  28.3    MM    MM   MM   MM    MM
2017 09 19 21 30  40 13.0 16.0    MM    MM    MM  MM 1007.0  28.2    MM    MM   MM   MM    MM
2017 09 19 21 20  40 13.0 17.0    MM    MM    MM  MM 1007.1  28.2    MM    MM   MM   MM    MM
2017 09 19 21 10  30 12.0 16.0   2.4    MM    MM  91 1007.2  28.0    MM    MM   MM   MM    MM
2017 09 19 21 00  30 12.0 15.0   2.4     7    MM  91 1007.4  27.9    MM    MM   MM -2.0    MM
2017 09 19 20 50  30 12.0 16.0    MM    MM    MM  MM 1007.4  27.7    MM    MM   MM   MM    MM
2017 09 19 20 40  40 12.0 16.0    MM    MM    MM  MM 1007.7  27.7    MM    MM   MM   MM    MM
2017 09 19 20 30  40 12.0 16.0    MM    MM    MM  MM 1007.7  27.7    MM    MM   MM   MM    MM
2017 09 19 20 20  40 12.0 17.0    MM    MM    MM  MM 1007.7  27.2    MM    MM   MM   MM    MM
2017 09 19 20 10  40 12.0 16.0   2.2    MM    MM  95 1007.8  27.5    MM    MM   MM   MM    MM
2017 09 19 20 00  40 13.0 17.0   2.2     7    MM  95 1007.9  27.3    MM    MM   MM -2.3    MM
2017 09 19 19 50  40 12.0 17.0    MM    MM    MM  MM 1008.0  27.2    MM    MM   MM   MM    MM
2017 09 19 19 40  40 13.0 17.0    MM    MM    MM  MM 1008.2  26.9    MM    MM   MM   MM    MM
2017 09 19 19 30  50 12.0 16.0    MM    MM    MM  MM 1008.4  26.4    MM    MM   MM   MM    MM
2017 09 19 19 20  60 13.0 18.0    MM    MM    MM  MM 1008.4  26.4    MM    MM   MM   MM    MM
2017 09 19 19 10  40 10.0 13.0   2.1    MM    MM  96 1008.4  27.5    MM    MM   MM   MM    MM
2017 09 19 19 00  40 10.0 13.0   2.1     8    MM  96 1008.6  27.4    MM    MM   MM -2.4    MM
2017 09 19 18 50  50 10.0 12.0    MM    MM    MM  MM 1008.7  27.0    MM    MM   MM   MM    MM
2017 09 19 18 40  50 10.0 12.0    MM    MM    MM  MM 1008.9  26.4    MM    MM   MM   MM    MM
2017 09 19 18 30  60 11.0 14.0    MM    MM    MM  MM 1009.3  26.0    MM    MM   MM   MM    MM
2017 09 19 18 20  50 12.0 18.0    MM    MM    MM  MM 1009.2  27.6    MM    MM   MM   MM    MM
2017 09 19 18 10  40 10.0 13.0   1.8    MM    MM  92 1009.1  28.9    MM    MM   MM   MM    MM
2017 09 19 18 00  40  9.0 14.0   1.8     6    MM  92 1009.4  28.3    MM    MM   MM -2.8    MM
2017 09 19 17 50  30  9.0 11.0    MM    MM    MM  MM 1009.5  27.9    MM    MM   MM   MM    MM
2017 09 19 17 40  40  8.0 10.0    MM    MM    MM  MM 1009.6  27.5    MM    MM   MM   MM    MM
2017 09 19 17 30  40  9.0 12.0    MM    MM    MM  MM 1009.7  27.1    MM    MM   MM   MM    MM
2017 09 19 17 20  50 11.0 13.0    MM    MM    MM  MM 1009.8  27.3    MM    MM   MM   MM    MM
2017 09 19 17 10  40 12.0 16.0   1.8    MM    MM  90 1010.1  27.2    MM    MM   MM   MM    MM
2017 09 19 17 00  50 12.0 18.0   1.8     7    MM  90 1010.2  28.6    MM    MM   MM -2.1    MM
2017 09 19 16 50  40 11.0 14.0    MM    MM    MM  MM 1010.2  28.9    MM    MM   MM   MM    MM
2017 09 19 16 40  40 10.0 13.0    MM    MM    MM  MM 1010.4  28.9    MM    MM   MM   MM    MM
2017 09 19 16 30  40 10.0 13.0    MM    MM    MM  MM 1010.5  29.0    MM    MM   MM   MM    MM
2017 09 19 16 20  40 10.0 12.0    MM    MM    MM  MM 1010.7  28.8    MM    MM   MM   MM    MM
2017 09 19 16 10  40 10.0 12.0   1.6    MM    MM  86 1010.7  28.8    MM    MM   MM   MM    MM
2017 09 19 16 00  50  9.0 12.0   1.6     7    MM  86 1011.0  28.8    MM    MM   MM -0.9    MM
2017 09 19 15 50  40  9.0 12.0    MM    MM    MM  MM 1011.1  28.5    MM    MM   MM   MM    MM
2017 09 19 15 40  30  9.0 12.0    MM    MM    MM  MM 1011.3  28.1    MM    MM   MM   MM    MM
2017 09 19 15 30  30  8.0  9.0    MM    MM    MM  MM 1011.6  27.4    MM    MM   MM   MM    MM
2017 09 19 15 20  30  9.0 11.0    MM    MM    MM  MM 1011.9  27.5    MM    MM   MM   MM    MM
2017 09 19 15 10  40  9.0 10.0   1.5    MM    MM  80 1012.0  27.0    MM    MM   MM   MM    MM
2017 09 19 15 00  30  9.0 11.0   1.5     6    MM  80 1012.2  26.8    MM    MM   MM +0.5    MM
2017 09 19 14 50  40  9.0 12.0    MM    MM    MM  MM 1012.3  26.6    MM    MM   MM   MM    MM
2017 09 19 14 40  50 10.0 13.0    MM    MM    MM  MM 1012.6  26.5    MM    MM   MM   MM    MM
2017 09 19 14 30  60 11.0 14.0    MM    MM    MM  MM 1012.7  26.0    MM    MM   MM   MM    MM
2017 09 19 14 20  40  9.0 11.0    MM    MM    MM  MM 1012.4  27.8    MM    MM   MM   MM    MM
2017 09 19 14 10  40  8.0 10.0   1.5    MM    MM  79 1012.5  27.2    MM    MM   MM   MM    MM
2017 09 19 14 00  50  9.0 12.0   1.5     6    MM  79 1012.3  26.5    MM    MM   MM +0.9    MM
2017 09 19 13 50  50 12.0 17.0    MM    MM    MM  MM 1012.2  27.0    MM    MM   MM   MM    MM
2017 09 19 13 40  40 10.0 13.0    MM    MM    MM  MM 1011.9  28.9    MM    MM   MM   MM    MM
2017 09 19 13 30  40 10.0 13.0    MM    MM    MM  MM 1011.9  28.9    MM    MM   MM   MM    MM
2017 09 19 13 20  40  9.0 12.0    MM    MM    MM  MM 1011.9  28.9    MM    MM   MM   MM    MM
2017 09 19 13 10  30 10.0 12.0   1.5    MM    MM  74 1011.8  28.9    MM    MM   MM   MM    MM
2017 09 19 13 00  30  9.0 11.0   1.5     6    MM  74 1011.9  28.8    MM    MM   MM +1.2    MM
2017 09 19 12 50  30  9.0 11.0    MM    MM    MM  MM 1011.9  28.9    MM    MM   MM   MM    MM
2017 09 19 12 40  30  9.0 11.0    MM    MM    MM  MM 1012.0  28.8    MM    MM   MM   MM    MM
2017 09 19 12 30  30  9.0 11.0    MM    MM    MM  MM 1011.8  28.8    MM    MM   MM   MM    MM
2017 09 19 12 20  30  9.0 11.0    MM    MM    MM  MM 1011.6  28.8    MM    MM   MM   MM    MM
2017 09 19 12 10  40  9.0 11.0   1.4    MM    MM  74 1011.7  28.9    MM    MM   MM   MM    MM
2017 09 19 12 00  40  9.0 11.0   1.4     6    MM  74 1011.7  28.9    MM    MM   MM +1.5    MM
2017 09 19 11 50  40  9.0 12.0    MM    MM    MM  MM 1011.7  28.9    MM    MM   MM   MM    MM
2017 09 19 11 40  40  9.0 11.0    MM    MM    MM  MM 1011.7  28.9    MM    MM   MM   MM    MM
2017 09 19 11 30  40  9.0 11.0    MM    MM    MM  MM 1011.7  28.9    MM    MM   MM   MM    MM
2017 09 19 11 20  40  9.0 11.0    MM    MM    MM  MM 1011.6  28.9    MM    MM   MM   MM    MM
2017 09 19 11 10  40  9.0 11.0   1.3    MM    MM  64 1011.5  28.9    MM    MM   MM   MM    MM
2017 09 19 11 00  40  9.0 12.0   1.3     5    MM  64 1011.4  28.5    MM    MM   MM +1.2    MM
2017 09 19 10 50  40  9.0 12.0    MM    MM    MM  MM 1011.1  28.9    MM    MM   MM   MM    MM
2017 09 19 10 40  40  9.0 11.0    MM    MM    MM  MM 1011.0  28.8    MM    MM   MM   MM    MM
2017 09 19 10 30  40  9.0 12.0    MM    MM    MM  MM 1010.9  28.7    MM    MM   MM   MM    MM
2017 09 19 10 20  30  8.0 11.0    MM    MM    MM  MM 1010.8  28.4    MM    MM   MM   MM    MM
2017 09 19 10 10  30  8.0 10.0    MM    MM    MM  MM 1010.8  28.1    MM    MM   MM   MM    MM
2017 09 19 10 00  20  8.0 11.0    MM    MM    MM  MM 1010.7  27.8    MM    MM   MM +0.3    MM
